sucursal,codigo,uc,p1,p2,p3,m1,m2,m3
O,2288035,171.38,401.00,401.00,401.00,57.26,57.26,57.26
O,2288905,357.93,823.00,823.00,823.00,56.51,56.51,56.51
O,2288910,429.52,976.00,976.00,976.00,55.99,55.99,55.99
O,2288912,165.46,318.50,318.50,318.50,48.05,48.05,48.05
O,2288917,262.49,505.00,505.00,505.00,48.02,48.02,48.02
O,2289007,190.91,505.00,505.00,505.00,62.20,62.20,62.20
O,2289012,165.46,318.50,318.50,318.50,48.05,48.05,48.05
O,2289015,322.14,823.00,823.00,823.00,60.86,60.86,60.86
O,2289020,731.80,976.00,976.00,976.00,25.02,25.02,25.02
O,2289105,251.56,666.00,666.00,666.00,62.23,62.23,62.23
O,2289110,142.36,368.00,368.00,368.00,61.32,61.32,61.32
O,2289120,644.28,859.00,859.00,859.00,25.00,25.00,25.00
O,2289200,239.12,319.00,319.00,319.00,25.04,25.04,25.04
O,2289212,261.99,350.00,350.00,350.00,25.15,25.15,25.15
O,2289215,688.18,918.00,918.00,918.00,25.03,25.03,25.03
O,2289220,0.00,1002.00,1002.00,1002.00,100.00,100.00,100.00
O,2289250,218.35,840.00,840.00,840.00,74.01,74.01,74.01
O,2289500,143.19,340.00,340.00,340.00,57.89,57.89,57.89
O,2289505,254.47,340.00,340.00,340.00,25.16,25.16,25.16
O,2289510,254.47,340.00,340.00,340.00,25.16,25.16,25.16
O,2289515,254.48,340.00,340.00,340.00,25.15,25.15,25.15
O,2289520,254.48,340.00,340.00,340.00,25.15,25.15,25.15
O,2289550,141.59,419.00,419.00,419.00,66.21,66.21,66.21
O,2289555,313.65,419.00,419.00,419.00,25.14,25.14,25.14
O,2289560,313.65,419.00,419.00,419.00,25.14,25.14,25.14
O,2289565,313.65,419.00,419.00,419.00,25.14,25.14,25.14
O,2300505,173.00,225.00,225.00,225.00,23.11,23.11,23.11
O,2300507,173.00,225.00,225.00,225.00,23.11,23.11,23.11
O,2300510,172.00,225.00,225.00,225.00,23.56,23.56,23.56
O,2300515,825.00,1150.00,1150.00,1150.00,28.26,28.26,28.26
O,2310500,193.68,209.04,209.04,209.04,7.35,7.35,7.35
O,2310510,500.00,560.00,560.00,560.00,10.71,10.71,10.71
O,2330505,87.45,109.35,109.35,112.11,20.03,20.03,22.00
O,2330506,1049.40,1312.20,1312.20,1312.20,20.03,20.03,20.03
O,2330510,186.43,233.00,233.00,239.00,19.99,19.99,22.00
O,2330511,1118.58,1398.00,1398.00,1398.00,19.99,19.99,19.99
O,2330515,236.66,296.00,296.00,303.41,20.05,20.05,22.00
O,2330530,87.45,109.35,109.35,112.11,20.03,20.03,22.00
O,2330535,186.43,233.00,233.00,239.00,19.99,19.99,22.00
O,2330540,152.87,296.00,296.00,303.41,48.35,48.35,49.62
O,2331005,0.00,148.75,148.75,152.56,100.00,100.00,100.00
O,2331010,0.00,17.85,17.85,19.46,100.00,100.00,100.00
O,2331015,95.53,119.50,119.50,122.47,20.06,20.06,22.00
O,2331016,1146.36,1422.00,1422.00,1422.00,19.38,19.38,19.38
O,2331020,193.70,242.25,242.25,248.33,20.04,20.04,22.00
O,2331021,1162.20,1453.50,1453.50,1453.50,20.04,20.04,20.04
O,2331022,206.39,326.50,326.50,334.73,36.79,36.79,38.34
O,2331025,84.49,105.75,105.75,108.32,20.10,20.10,22.00
O,2331026,1013.71,1269.00,1269.00,1269.00,20.12,20.12,20.12
O,2331030,158.21,197.76,197.76,202.83,20.00,20.00,22.00
O,2331031,949.26,1186.56,1186.56,1186.56,20.00,20.00,20.00
O,2331032,155.74,294.30,294.30,301.83,47.08,47.08,48.40
O,2331035,106.50,133.25,133.25,136.53,20.08,20.08,22.00
O,2331036,1278.00,1599.00,1599.00,1599.00,20.08,20.08,20.08
O,2331040,223.37,279.25,279.25,286.37,20.01,20.01,22.00
O,2331041,1340.22,1675.50,1675.50,1675.50,20.01,20.01,20.01
O,2331505,120.94,151.25,151.25,155.05,20.04,20.04,22.00
O,2331506,1451.28,1815.00,1815.00,1815.00,20.04,20.04,20.04
O,2331510,187.18,234.00,234.00,239.97,20.01,20.01,22.00
O,2331511,1123.08,1404.00,1404.00,1404.00,20.01,20.01,20.01
O,2331515,124.00,155.00,155.00,158.97,20.00,20.00,22.00
O,2331516,1411.92,1860.00,1860.00,1860.00,24.09,24.09,24.09
O,2331520,253.40,316.75,316.75,324.87,20.00,20.00,22.00
O,2331521,1520.40,1900.50,1900.50,1900.50,20.00,20.00,20.00
O,2331525,114.74,143.50,143.50,147.10,20.04,20.04,22.00
O,2331526,652.56,1722.00,1722.00,1722.00,62.10,62.10,62.10
O,2331530,246.00,307.50,307.50,315.38,20.00,20.00,22.00
O,2331531,810.66,1845.00,1845.00,1845.00,56.06,56.06,56.06
O,2331535,19.93,23.45,23.45,25.55,15.01,15.01,22.00
O,2331536,0.00,140.70,140.70,140.70,100.00,100.00,100.00
O,2332005,122.67,153.50,153.50,157.26,20.08,20.08,22.00
O,2332006,1472.04,1842.00,1842.00,1842.00,20.08,20.08,20.08
O,2332010,115.68,144.60,144.60,148.30,20.00,20.00,22.00
O,2332011,1388.16,1735.20,1735.20,1735.20,20.00,20.00,20.00
O,2332015,115.68,144.60,144.60,148.30,20.00,20.00,22.00
O,2332016,1388.16,1735.20,1735.20,1735.20,20.00,20.00,20.00
O,2332020,115.69,144.60,144.60,148.30,19.99,19.99,21.99
O,2332021,1388.16,1735.20,1735.20,1735.20,20.00,20.00,20.00
O,2332025,274.65,343.50,343.50,352.11,20.04,20.04,22.00
O,2332026,1647.90,2061.00,2061.00,2061.00,20.04,20.04,20.04
O,3000508,0.00,77.00,77.00,77.00,100.00,100.00,100.00
O,3000510,0.00,61.52,61.52,61.52,100.00,100.00,100.00
O,3000512,0.00,128.28,128.28,128.28,100.00,100.00,100.00
O,3000520,520.00,633.60,633.60,633.60,17.93,17.93,17.93
O,3000525,0.00,182.00,182.00,182.00,100.00,100.00,100.00
O,3500500,0.00,873.00,873.00,873.00,100.00,100.00,100.00
O,3500505,660.02,873.00,873.00,873.00,24.40,24.40,24.40
O,3500510,457.60,755.00,755.00,755.00,39.39,39.39,39.39
O,3500515,559.14,705.50,702.50,702.50,20.75,20.41,20.41
O,3500550,309.66,519.00,519.00,519.00,40.34,40.34,40.34
O,3500555,287.28,482.00,482.00,482.00,40.40,40.40,40.40
O,3500560,279.76,409.00,409.00,409.00,31.60,31.60,31.60
O,3501005,0.00,601.00,601.00,601.00,100.00,100.00,100.00
O,3501010,0.00,601.00,601.00,601.00,100.00,100.00,100.00
O,3501015,0.00,601.00,601.00,601.00,100.00,100.00,100.00
O,3800500,453.82,605.00,605.00,605.00,24.99,24.99,24.99
O,3800508,287.32,576.00,576.00,576.00,50.12,50.12,50.12
O,3800515,204.23,273.00,273.00,273.00,25.19,25.19,25.19
O,3800520,434.21,579.00,579.00,579.00,25.01,25.01,25.01
O,3801000,302.60,605.00,605.00,605.00,49.98,49.98,49.98
O,3801008,287.75,576.00,576.00,576.00,50.04,50.04,50.04
O,3801015,102.95,273.00,273.00,273.00,62.29,62.29,62.29
O,3801020,289.51,579.00,579.00,579.00,50.00,50.00,50.00
O,3801500,492.00,656.00,656.00,656.00,25.00,25.00,25.00
O,3801508,466.77,622.00,622.00,622.00,24.96,24.96,24.96
O,3801520,475.60,635.00,635.00,635.00,25.10,25.10,25.10
O,3802000,492.05,656.00,656.00,656.00,24.99,24.99,24.99
O,3802008,466.76,622.00,622.00,622.00,24.96,24.96,24.96
O,3802020,475.60,635.00,635.00,635.00,25.10,25.10,25.10
O,3802500,667.27,890.00,890.00,890.00,25.03,25.03,25.03
O,3802508,622.12,830.00,830.00,830.00,25.05,25.05,25.05
O,3802515,176.51,406.00,406.00,406.00,56.52,56.52,56.52
O,3802520,649.78,866.00,866.00,866.00,24.97,24.97,24.97
O,3880101,114.30,151.43,151.43,151.43,24.52,24.52,24.52
O,3880102,85.72,113.57,113.57,113.57,24.52,24.52,24.52
O,3880104,217.79,268.61,268.61,268.61,18.92,18.92,18.92
O,3880106,402.37,496.25,496.25,496.25,18.92,18.92,18.92
O,3880111,114.35,151.43,151.43,151.43,24.49,24.49,24.49
O,3880112,85.60,113.57,113.57,113.57,24.63,24.63,24.63
O,3880114,217.80,268.61,268.61,268.61,18.92,18.92,18.92
O,3880115,402.08,461.14,461.14,461.14,12.81,12.81,12.81
O,3880116,238.11,297.58,297.58,297.58,19.98,19.98,19.98
O,3880118,268.56,384.26,384.26,384.26,30.11,30.11,30.11
O,3880120,402.35,576.40,576.40,576.40,30.20,30.20,30.20
O,3880201,0.00,461.14,461.14,461.14,100.00,100.00,100.00
O,3880202,0.00,461.14,461.14,461.14,100.00,100.00,100.00
O,3880203,0.00,461.14,461.14,461.14,100.00,100.00,100.00
O,3880204,0.00,461.14,461.14,461.14,100.00,100.00,100.00
O,3881202,294.90,386.35,386.35,386.35,23.67,23.67,23.67
O,3881210,0.00,658.81,658.81,658.81,100.00,100.00,100.00
O,3881214,467.68,658.81,658.81,658.81,29.01,29.01,29.01
O,3881220,0.00,626.99,626.99,626.99,100.00,100.00,100.00
O,3881224,446.40,687.05,687.05,687.05,35.03,35.03,35.03
O,3881240,71.99,102.13,102.13,102.13,29.51,29.51,29.51
O,3881244,117.40,204.30,204.30,204.30,42.54,42.54,42.54
O,3881250,0.00,502.96,502.96,502.96,100.00,100.00,100.00
O,3881252,442.53,597.35,597.35,597.35,25.92,25.92,25.92
O,3881256,349.36,502.96,502.96,502.96,30.54,30.54,30.54
O,3881260,268.76,493.57,493.57,493.57,45.55,45.55,45.55
O,3881264,368.52,515.10,515.10,515.10,28.46,28.46,28.46
O,3881270,587.88,695.33,695.33,695.33,15.45,15.45,15.45
O,3881274,0.00,772.80,772.80,772.80,100.00,100.00,100.00
O,3881276,0.00,944.74,944.74,944.74,100.00,100.00,100.00
O,3881280,477.04,626.99,626.99,626.99,23.92,23.92,23.92
O,3881286,330.12,557.90,557.90,557.90,40.83,40.83,40.83
O,3881292,0.00,712.36,712.36,712.36,100.00,100.00,100.00
O,3882102,244.76,306.00,306.00,306.00,20.01,20.01,20.01
O,3882104,258.10,306.00,306.00,306.00,15.65,15.65,15.65
O,3882106,258.09,306.00,306.00,306.00,15.66,15.66,15.66
O,3882112,258.10,306.00,306.00,306.00,15.65,15.65,15.65
O,3884102,331.48,428.95,428.95,428.95,22.72,22.72,22.72
O,3884103,479.88,558.75,558.75,558.75,14.12,14.12,14.12
O,3884104,368.40,428.95,428.95,428.95,14.12,14.12,14.12
O,3884105,479.87,558.75,558.75,558.75,14.12,14.12,14.12
O,3884106,553.68,644.85,644.85,644.85,14.14,14.14,14.14
O,3884108,553.64,644.85,644.85,644.85,14.14,14.14,14.14
O,3884120,313.79,365.35,365.35,365.35,14.11,14.11,14.11
O,3884204,92.93,117.96,117.96,101.16,21.22,21.22,8.14
O,3884206,92.93,117.96,117.96,101.16,21.22,21.22,8.14
O,3884310,643.62,793.96,793.96,793.96,18.94,18.94,18.94
O,3884312,720.48,1131.28,1131.28,1131.28,36.31,36.31,36.31
O,3884320,277.82,342.72,342.72,342.72,18.94,18.94,18.94
O,3884322,589.95,852.31,852.31,852.31,30.78,30.78,30.78
O,3885310,450.26,530.45,530.45,530.45,15.12,15.12,15.12
O,3885313,430.64,530.45,530.45,530.45,18.82,18.82,18.82
O,3885314,450.27,530.45,530.45,530.45,15.12,15.12,15.12
O,3885315,529.43,623.73,623.73,623.73,15.12,15.12,15.12
O,3885316,529.44,623.73,623.73,623.73,15.12,15.12,15.12
O,3885320,0.00,168.24,168.24,152.88,100.00,100.00,100.00
O,3885333,0.00,246.24,246.24,221.16,100.00,100.00,100.00
O,3885335,195.21,225.72,225.72,203.16,13.52,13.52,3.91
O,3885337,0.00,246.24,246.24,221.16,100.00,100.00,100.00
O,3885340,0.00,246.24,246.24,221.16,100.00,100.00,100.00
O,3885346,0.00,172.38,172.38,172.38,100.00,100.00,100.00
O,3885354,265.86,344.76,344.76,344.76,22.89,22.89,22.89
O,3885356,264.59,344.76,344.76,344.76,23.25,23.25,23.25
O,3885358,264.60,344.76,344.76,344.76,23.25,23.25,23.25
O,3885370,0.00,158.40,158.40,137.16,100.00,100.00,100.00
O,3885602,660.76,817.75,817.75,817.75,19.20,19.20,19.20
O,3885604,0.00,817.75,817.75,817.75,100.00,100.00,100.00
O,3885616,660.72,817.75,817.75,817.75,19.20,19.20,19.20
O,3885909,586.91,765.07,765.07,765.07,23.29,23.29,23.29
O,3886208,217.80,320.21,320.21,320.21,31.98,31.98,31.98
O,3886504,439.24,593.15,593.15,593.15,25.95,25.95,25.95
O,3886506,439.28,593.15,593.15,593.15,25.94,25.94,25.94
O,3886602,36.94,42.91,42.91,42.91,13.91,13.91,13.91
O,3886604,216.56,253.23,253.23,253.23,14.48,14.48,14.48
O,3886802,592.81,817.75,817.75,817.75,27.51,27.51,27.51
O,3887100,217.80,338.59,338.59,338.59,35.67,35.67,35.67
O,3887102,323.16,456.55,456.55,456.55,29.22,29.22,29.22
O,3887105,201.20,290.25,290.25,290.25,30.68,30.68,30.68
O,3887107,217.56,338.59,338.59,338.59,35.75,35.75,35.75
O,3887109,0.00,474.00,474.00,474.00,100.00,100.00,100.00
O,3887110,276.85,326.15,326.15,326.15,15.12,15.12,15.12
O,3887112,1023.24,1229.61,1229.61,1229.61,16.78,16.78,16.78
O,3887114,550.00,634.85,634.85,634.85,13.37,13.37,13.37
O,3887116,477.34,634.85,634.85,634.85,24.81,24.81,24.81
O,3887118,0.00,1229.96,1229.61,1229.61,100.00,100.00,100.00
O,3887122,0.00,760.92,760.92,760.92,100.00,100.00,100.00
O,3887202,0.00,338.59,338.59,338.59,100.00,100.00,100.00
O,3887204,254.71,356.80,356.80,356.80,28.61,28.61,28.61
O,3887602,14.54,17.47,17.47,17.47,16.77,16.77,16.77
O,3887618,231.43,287.08,287.08,251.88,19.38,19.38,8.12
O,3887620,180.28,293.88,293.88,267.12,38.66,38.66,32.51
O,3887622,194.15,294.00,294.00,267.12,33.96,33.96,27.32
O,3887623,840.94,1469.60,1469.60,1336.00,42.78,42.78,37.06
O,3887624,840.86,1469.60,1469.60,1336.00,42.78,42.78,37.06
O,3887626,840.92,1469.60,1469.60,1336.00,42.78,42.78,37.06
O,3887627,0.00,910.00,910.00,910.00,100.00,100.00,100.00
O,3887630,61.41,122.50,122.50,111.30,49.87,49.87,44.82
O,3887632,194.13,294.00,294.00,267.12,33.97,33.97,27.32
O,3887650,187.61,233.04,233.04,206.40,19.49,19.49,9.10
O,3887652,171.61,315.96,315.96,287.22,45.69,45.69,40.25
O,3887654,88.00,131.60,131.60,119.70,33.13,33.13,26.48
O,3887656,187.46,233.04,233.04,206.40,19.56,19.56,9.18
O,3887660,171.64,315.96,315.96,287.22,45.68,45.68,40.24
O,3887661,187.51,233.04,233.04,206.40,19.54,19.54,9.15
O,3887663,187.52,233.04,233.04,206.40,19.53,19.53,9.15
O,3887665,171.60,234.48,234.48,190.62,26.82,26.82,9.98
O,3887902,135.35,159.44,159.44,159.44,15.11,15.11,15.11
O,3888204,128.45,151.31,151.31,151.31,15.11,15.11,15.11
O,3891205,391.32,468.54,468.54,468.54,16.48,16.48,16.48
O,3891208,294.06,491.96,491.96,491.96,40.23,40.23,40.23
O,3891209,365.23,437.29,437.29,437.29,16.48,16.48,16.48
O,3891213,218.94,390.42,390.42,390.42,43.92,43.92,43.92
O,3891216,306.58,468.60,468.60,468.60,34.58,34.58,34.58
O,3891220,260.76,312.30,312.30,312.30,16.50,16.50,16.50
O,3891402,157.79,239.32,239.32,239.32,34.07,34.07,34.07
O,3891406,157.78,239.32,239.32,239.32,34.07,34.07,34.07
O,3891605,391.26,468.54,468.54,468.54,16.49,16.49,16.49
O,3891608,410.88,491.96,491.96,491.96,16.48,16.48,16.48
O,3891616,306.56,468.60,468.60,468.60,34.58,34.58,34.58
O,3891620,226.25,312.30,312.30,312.30,27.55,27.55,27.55
O,3891808,294.08,491.96,491.96,491.96,40.22,40.22,40.22
O,3891816,306.60,468.60,468.60,468.60,34.57,34.57,34.57
O,3891820,182.46,312.30,312.30,312.30,41.58,41.58,41.58
O,3892008,294.07,491.96,491.96,491.96,40.22,40.22,40.22
O,3892013,218.94,390.42,390.42,390.42,43.92,43.92,43.92
O,3892016,306.55,468.60,468.60,468.60,34.58,34.58,34.58
O,3892020,225.92,312.30,312.30,312.30,27.66,27.66,27.66
O,3892205,391.27,468.54,468.54,468.54,16.49,16.49,16.49
O,3892208,410.93,491.96,491.96,491.96,16.47,16.47,16.47
O,3892213,218.94,390.42,390.42,390.42,43.92,43.92,43.92
O,3892216,306.48,468.60,468.60,468.60,34.60,34.60,34.60
O,3892220,226.26,312.30,312.30,312.30,27.55,27.55,27.55
O,3892405,391.28,468.54,468.54,468.54,16.49,16.49,16.49
O,3892408,294.07,491.96,491.96,491.96,40.22,40.22,40.22
O,3892409,365.35,437.29,437.29,437.29,16.45,16.45,16.45
O,3892413,218.95,390.42,390.42,390.42,43.92,43.92,43.92
O,3892416,306.64,468.60,468.60,468.60,34.56,34.56,34.56
O,3892420,226.28,312.30,312.30,312.30,27.54,27.54,27.54
O,3892608,294.08,491.96,491.96,491.96,40.22,40.22,40.22
O,3892612,306.56,468.60,468.60,468.60,34.58,34.58,34.58
O,3892613,218.92,390.42,390.42,390.42,43.93,43.93,43.93
O,3893207,333.76,437.29,437.29,437.29,23.68,23.68,23.68
O,3893213,218.94,390.42,390.42,390.42,43.92,43.92,43.92
O,3893214,352.36,421.60,421.60,421.60,16.42,16.42,16.42
O,3894008,297.55,437.29,437.29,437.29,31.96,31.96,31.96
O,3894014,390.64,421.60,421.60,421.60,7.34,7.34,7.34
O,3895405,342.81,468.54,468.54,468.54,26.83,26.83,26.83
O,3895408,294.07,491.96,491.96,491.96,40.22,40.22,40.22
O,3895409,366.12,437.29,437.29,437.29,16.28,16.28,16.28
O,3895413,206.63,390.42,390.42,390.42,47.07,47.07,47.07
O,3895416,306.60,468.60,468.60,468.60,34.57,34.57,34.57
O,3895420,217.82,312.30,312.30,312.30,30.25,30.25,30.25
O,3895605,391.28,468.54,468.54,468.54,16.49,16.49,16.49
O,3895608,410.89,491.96,491.96,491.96,16.48,16.48,16.48
O,3895613,218.92,390.42,390.42,390.42,43.93,43.93,43.93
O,3895616,306.56,468.60,468.60,468.60,34.58,34.58,34.58
O,3895620,210.98,312.30,312.30,312.30,32.44,32.44,32.44
O,3895805,391.28,468.54,468.54,468.54,16.49,16.49,16.49
O,3895808,410.98,491.96,491.96,491.96,16.46,16.46,16.46
O,3895809,0.00,437.29,437.29,437.29,100.00,100.00,100.00
O,3895813,218.93,390.42,390.42,390.42,43.92,43.92,43.92
O,3895816,306.65,468.60,468.60,468.60,34.56,34.56,34.56
O,3895820,216.02,312.30,312.30,312.30,30.83,30.83,30.83
O,3896404,12.44,14.88,14.88,13.50,16.40,16.40,7.85
O,3896410,105.04,148.56,148.56,135.00,29.29,29.29,22.19
O,3896414,234.39,280.56,280.56,255.12,16.46,16.46,8.13
O,3896417,240.60,495.10,495.10,450.10,51.40,51.40,46.55
O,3896420,347.84,416.44,416.44,378.60,16.47,16.47,8.12
O,3896422,234.39,280.56,280.56,255.12,16.46,16.46,8.13
O,3896428,240.58,495.10,495.10,450.10,51.41,51.41,46.55
O,3896432,105.03,148.56,148.56,135.00,29.30,29.30,22.20
O,3896436,165.14,280.56,280.56,255.12,41.14,41.14,35.27
O,3896440,240.58,495.10,495.10,450.10,51.41,51.41,46.55
O,3896442,199.44,416.44,416.44,378.60,52.11,52.11,47.32
O,3896444,240.57,495.10,495.10,450.10,51.41,51.41,46.55
O,3896448,165.32,280.56,280.56,255.12,41.07,41.07,35.20
O,3900405,211.32,497.28,497.28,497.28,57.50,57.50,57.50
O,3900410,441.61,752.16,752.16,752.16,41.29,41.29,41.29
O,3900415,281.98,531.40,531.40,531.40,46.94,46.94,46.94
O,3900418,476.12,570.08,570.08,570.08,16.48,16.48,16.48
O,3900420,376.28,832.92,832.92,832.92,54.82,54.82,54.82
O,3900425,618.48,740.40,740.40,740.40,16.47,16.47,16.47
O,3900824,170.02,403.53,403.53,403.53,57.87,57.87,57.87
O,3900826,0.00,413.16,413.16,413.16,100.00,100.00,100.00
O,3900828,0.00,414.00,414.00,414.00,100.00,100.00,100.00
O,3900832,431.62,683.76,683.76,683.76,36.88,36.88,36.88
O,3900834,588.74,909.00,909.00,909.00,35.23,35.23,35.23
O,3900840,439.56,820.50,820.50,820.50,46.43,46.43,46.43
O,3900844,102.48,169.38,169.38,169.38,39.50,39.50,39.50
O,3900846,358.99,422.89,422.89,422.89,15.11,15.11,15.11
O,3900848,625.64,1016.28,1016.28,1016.28,38.44,38.44,38.44
O,3900851,0.00,149.82,149.82,149.82,100.00,100.00,100.00
O,3900852,417.22,544.28,544.28,544.28,23.34,23.34,23.34
O,3900853,714.17,855.12,855.12,855.12,16.48,16.48,16.48
O,3900854,819.03,1185.60,1185.60,1185.60,30.92,30.92,30.92
O,3900855,0.00,199.66,199.66,199.66,100.00,100.00,100.00
O,3900856,330.76,389.67,389.67,389.67,15.12,15.12,15.12
O,3900857,279.74,531.40,531.40,531.40,47.36,47.36,47.36
O,3900858,546.08,648.08,648.08,648.08,15.74,15.74,15.74
O,3900859,100.33,174.36,174.36,174.36,42.46,42.46,42.46
O,3900860,654.07,987.20,987.20,987.20,33.74,33.74,33.74
O,3900861,408.80,465.98,465.98,465.98,12.27,12.27,12.27
O,3900862,116.39,174.61,174.61,174.61,33.34,33.34,33.34
O,3900863,0.00,850.20,850.20,850.20,100.00,100.00,100.00
O,3900864,1236.74,1480.80,1480.80,1480.80,16.48,16.48,16.48
O,3900865,519.80,591.66,591.66,591.66,12.15,12.15,12.15
O,3900866,653.16,1113.28,1113.28,1113.28,41.33,41.33,41.33
O,3900868,326.18,590.76,590.76,590.76,44.79,44.79,44.79
O,3900870,0.00,213.71,213.71,213.71,100.00,100.00,100.00
O,3901204,316.28,688.56,688.56,688.56,54.07,54.07,54.07
O,3901208,261.04,348.41,348.41,348.41,25.08,25.08,25.08
O,3901214,364.40,590.52,590.52,590.52,38.29,38.29,38.29
O,3901504,223.74,481.98,481.98,438.18,53.58,53.58,48.94
O,3901505,176.31,418.47,418.47,418.47,57.87,57.87,57.87
O,3901506,0.00,149.82,149.82,149.82,100.00,100.00,100.00
O,3901508,294.40,454.50,454.50,454.50,35.23,35.23,35.23
O,3901509,759.16,909.00,909.00,909.00,16.48,16.48,16.48
O,3901510,439.56,820.50,820.50,820.50,46.43,46.43,46.43
O,3901511,588.46,956.46,956.46,956.46,38.48,38.48,38.48
O,3901512,140.98,200.69,200.69,200.69,29.75,29.75,29.75
O,3901513,100.30,119.88,119.88,119.88,16.33,16.33,16.33
O,3901514,293.92,349.80,349.80,349.80,15.97,15.97,15.97
O,3901515,392.32,468.88,468.88,468.88,16.33,16.33,16.33
O,3901516,714.17,855.12,855.12,855.12,16.48,16.48,16.48
O,3901517,258.35,308.00,308.00,308.00,16.12,16.12,16.12
O,3901518,823.96,987.20,987.20,987.20,16.54,16.54,16.54
O,3901519,408.79,465.98,465.98,465.98,12.27,12.27,12.27
O,3901520,401.16,479.44,479.44,479.44,16.33,16.33,16.33
O,3901521,327.03,403.60,403.60,403.60,18.97,18.97,18.97
O,3901522,929.81,1113.28,1113.28,1113.28,16.48,16.48,16.48
O,3901523,0.00,421.56,421.56,421.56,100.00,100.00,100.00
O,3901525,363.43,431.20,431.20,431.20,15.72,15.72,15.72
O,3901526,0.00,586.45,586.45,586.45,100.00,100.00,100.00
O,3901528,0.00,112.38,112.38,112.38,100.00,100.00,100.00
O,3901530,0.00,155.56,155.56,155.56,100.00,100.00,100.00
O,3901608,438.95,506.33,506.33,506.33,13.31,13.31,13.31
O,3901610,400.85,462.31,462.31,462.31,13.29,13.29,13.29
O,3901612,0.00,506.34,506.34,506.34,100.00,100.00,100.00
O,3901614,0.00,462.20,462.20,462.20,100.00,100.00,100.00
O,3902004,773.17,991.67,991.67,991.67,22.03,22.03,22.03
O,3902012,1094.03,1733.02,1733.02,1733.02,36.87,36.87,36.87
O,3902014,692.97,1005.40,1005.40,1005.40,31.08,31.08,31.08
O,3902015,792.04,1405.30,1405.30,1405.30,43.64,43.64,43.64
O,3902017,431.18,593.72,593.72,593.72,27.38,27.38,27.38
O,3902022,264.46,457.44,457.44,415.92,42.19,42.19,36.42
O,3902026,410.72,732.00,732.00,665.52,43.89,43.89,38.29
O,3902030,25.96,55.07,55.07,50.06,52.86,52.86,48.14
O,3902034,350.00,640.56,640.56,582.24,45.36,45.36,39.89
O,3902035,140.16,306.42,306.42,278.58,54.26,54.26,49.69
O,3902038,122.16,188.52,188.52,171.36,35.20,35.20,28.71
O,3902047,264.46,457.44,457.44,415.92,42.19,42.19,36.42
O,3902049,264.48,457.44,457.44,415.92,42.18,42.18,36.41
O,3902051,350.01,640.56,640.56,582.24,45.36,45.36,39.89
O,3902054,209.96,437.76,437.76,397.92,52.04,52.04,47.24
O,3902057,229.24,525.36,525.36,477.60,56.37,56.37,52.00
O,3902061,274.76,548.88,548.88,498.96,49.94,49.94,44.93
O,3902063,244.09,294.96,294.96,265.68,17.25,17.25,8.13
O,3902065,244.13,294.96,294.96,265.68,17.23,17.23,8.11
O,3902067,410.69,732.00,732.00,665.52,43.89,43.89,38.29
O,3902072,25.93,55.07,55.07,50.06,52.91,52.91,48.20
O,3902076,46.01,55.07,55.07,50.06,16.45,16.45,8.09
O,3902080,25.99,55.07,55.07,50.06,52.81,52.81,48.08
O,3902082,264.45,457.44,457.44,415.92,42.19,42.19,36.42
O,3902084,410.69,732.00,732.00,665.52,43.89,43.89,38.29
O,3902086,349.99,640.56,640.56,582.24,45.36,45.36,39.89
O,3902088,132.76,306.42,306.42,278.58,56.67,56.67,52.34
O,3902090,122.05,188.52,188.52,171.36,35.26,35.26,28.78
O,3902092,0.00,377.04,377.04,342.72,100.00,100.00,100.00
O,3902102,0.00,601.16,601.16,601.16,100.00,100.00,100.00
O,3902104,516.28,601.16,601.16,601.16,14.12,14.12,14.12
O,3902106,383.31,446.30,446.30,446.30,14.11,14.11,14.11
O,3902110,575.82,678.38,678.38,678.38,15.12,15.12,15.12
O,3902112,575.82,678.38,678.38,678.38,15.12,15.12,15.12
O,3902120,0.00,377.04,377.04,342.72,100.00,100.00,100.00
O,3902122,0.00,377.04,377.04,342.72,100.00,100.00,100.00
O,3902126,244.11,377.04,377.04,342.72,35.26,35.26,28.77
O,3902130,0.00,377.04,377.04,342.72,100.00,100.00,100.00
O,3902408,264.45,457.44,457.44,415.92,42.19,42.19,36.42
O,3902412,244.10,377.04,377.04,342.72,35.26,35.26,28.78
O,3902416,244.09,377.04,377.04,342.72,35.26,35.26,28.78
O,3902428,260.85,548.88,548.88,498.96,52.48,52.48,47.72
