sucursal,codigo,p1,p2,p3,cp,uc,m1,m2,m3
O,3902004,900.3,900.3,900.3,773.17,773.18,16.44,16.44,16.44
O,3902012,1273.9,1273.9,1273.9,1094.02,1094.04,16.44,16.44,16.44
O,3902014,806.9,806.9,806.9,692.96,692.97,16.44,16.44,16.44
O,3902015,922.25,922.25,922.25,792.02,792.04,16.44,16.44,16.44
O,3902017,593.7,593.7,593.7,431.13,431.18,37.69,37.69,37.69
O,3902022,319.44,319.44,290.4,264.45,264.8,20.63,20.63,9.67
O,3902026,519.36,519.36,452.88,410.68,410.72,26.45,26.45,10.26
O,3902030,33.1,33.1,28.62,24.62,25.96,27.5,27.5,10.25
O,3902031,24.83,24.83,24.83,17.38,17.41,42.62,42.62,42.62
O,3902034,502.56,502.56,390.72,349.98,350,43.59,43.59,11.63
O,3902035,169.8,169.8,153.6,139.78,140.16,21.15,21.15,9.59
O,3902038,147.48,147.48,132.84,122.04,122.16,20.73,20.73,8.74
O,3902047,319.44,319.44,290.4,264.43,264.46,20.79,20.79,9.81
O,3902049,319.44,319.44,290.4,264.45,264.48,20.78,20.78,9.8
O,3902051,502.56,502.56,390.72,349.98,349.99,43.59,43.59,11.64
O,3902054,281.04,281.04,243.93,209.95,209.96,33.85,33.85,16.18
O,3902057,294,294,265.2,229.13,229.24,28.25,28.25,15.69
O,3902061,335.04,335.04,301.92,274.66,274.76,21.94,21.94,9.88
O,3902063,294.96,294.96,265.68,244.08,244.14,20.82,20.82,8.82
O,3902065,294.96,294.96,265.68,244.08,244.1,20.84,20.84,8.84
O,3902067,519.36,519.36,452.88,410.68,410.69,26.46,26.46,10.27
O,3902072,33.1,33.1,28.62,24.62,25.93,27.65,27.65,10.37
O,3902076,33.1,33.1,28.62,25.93,25.93,27.65,27.65,10.37
O,3902080,33.1,33.1,28.62,25.93,25.99,27.36,27.36,10.12
O,3902081,24.83,24.83,24.83,17.38,17.4,42.7,42.7,42.7
O,3902082,319.44,319.44,290.4,264.44,264.46,20.79,20.79,9.81
O,3902084,519.36,519.36,452.88,410.68,410.69,26.46,26.46,10.27
O,3902086,502.56,502.56,390.72,349.99,349.99,43.59,43.59,11.64
O,3902088,169.8,169.8,153.6,132.73,132.76,27.9,27.9,15.7
O,3902090,147.48,147.48,132.84,122.03,122.05,20.84,20.84,8.84
O,3902104,596.75,596.75,596.75,401.93,401.96,48.46,48.46,48.46
O,3902106,464.15,464.15,464.15,398.61,398.62,16.44,16.44,16.44
O,3902110,678.38,678.38,678.38,575.81,575.82,17.81,17.81,17.81
O,3902112,678.38,678.38,678.38,575.81,575.82,17.81,17.81,17.81
O,3902126,294.96,294.96,265.68,244.08,244.1,20.84,20.84,8.84
O,3902408,319.44,319.44,290.4,264.44,264.45,20.79,20.79,9.81
O,3902412,294.96,294.96,265.68,244.09,244.1,20.84,20.84,8.84
O,3902416,294.96,294.96,265.68,244.09,244.11,20.83,20.83,8.84
O,3902428,335.04,335.04,301.92,260.83,260.85,28.44,28.44,15.74
O,3902430,502.56,502.56,390.72,349.98,351.21,43.09,43.09,11.25
O,3902434,502.56,502.56,390.72,349.92,351.24,43.08,43.08,11.24
O,3902436,33.1,33.1,28.62,25.94,25.95,27.55,27.55,10.29
O,3902438,319.44,319.44,290.4,264.44,264.46,20.79,20.79,9.81
O,3902440,691.85,691.85,691.85,475.34,475.36,45.54,45.54,45.54
O,3902448,1015.65,1015.65,1015.65,872.24,871.8,16.5,16.5,16.5
O,3902802,294.96,294.96,265.68,244.08,244.12,20.83,20.83,8.83
O,3902804,319.44,319.44,290.4,264.47,264.5,20.77,20.77,9.79
O,3902812,259.68,259.68,226.44,205.34,205.35,26.46,26.46,10.27
O,3902814,239.58,239.58,217.8,198.33,198.32,20.8,20.8,9.82
O,3902816,335.04,335.04,301.92,274.64,274.66,21.98,21.98,9.92
O,3902818,294,294,265.2,241.31,241.34,21.82,21.82,9.89
O,3902820,294.96,294.96,265.68,244.08,244.1,20.84,20.84,8.84
O,3902821,339.6,339.6,307.2,279.58,279.6,21.46,21.46,9.87
O,3902822,281.04,281.04,243.96,221.15,221.24,27.03,27.03,10.27
O,3902826,319.44,319.44,290.4,264.98,264.98,20.55,20.55,9.59
O,3902836,968.95,968.95,968.95,832.15,832.16,16.44,16.44,16.44
O,3902844,1385.45,1385.45,1385.45,1189.84,1189.86,16.44,16.44,16.44
O,3902848,1007.4,1007.4,1007.4,865.15,865.16,16.44,16.44,16.44
O,3903212,315.36,315.36,230.4,204.86,204.88,53.92,53.92,12.46
O,3903214,172.68,172.68,141,127,127.05,35.91,35.91,10.98
O,3903214,172.68,172.68,141,127,127.01,35.96,35.96,11.01
O,3903216,318.84,318.84,259.32,233.48,233.49,36.55,36.55,11.06
O,3903218,159.48,159.48,129.6,116.67,116.67,36.69,36.69,11.08
O,3903220,463.37,463.37,463.37,397.94,397.96,16.44,16.44,16.44
O,3903222,442.6,442.6,442.6,380.1,380.11,16.44,16.44,16.44
O,3903224,442.6,442.6,442.6,380.1,380.1,16.44,16.44,16.44
O,3903252,315.36,315.36,230.4,204.85,204.86,53.94,53.94,12.47
O,3903254,172.68,172.68,141,127,127,35.97,35.97,11.02
O,3903256,318.84,318.84,259.32,233.48,233.5,36.55,36.55,11.06
O,3903258,159.48,159.48,129.6,116.66,116.68,36.68,36.68,11.07
O,3903260,38.5,38.5,38.5,31.27,31.26,23.16,23.16,23.16
O,3903260,38.5,38.5,38.5,31.27,31.26,23.16,23.16,23.16
O,3903260,38.5,38.5,38.5,31.27,31.26,23.16,23.16,23.16
O,3903262,37.55,37.55,37.55,30.48,30.48,23.2,23.2,23.2
O,3903264,442.6,442.6,442.6,380.1,380.11,16.44,16.44,16.44
O,3903266,442.6,442.6,442.6,380.1,380.11,16.44,16.44,16.44
O,3903272,315.36,315.36,230.4,204.85,204.85,53.95,53.95,12.47
O,3903274,172.68,172.68,141,127,127.01,35.96,35.96,11.01
O,3903276,318.84,318.84,259.32,233.7,233.72,36.42,36.42,10.95
O,3903277,159.48,159.48,129.6,116.67,116.67,36.69,36.69,11.08
O,3903282,315.36,315.36,230.4,204.85,204.85,53.95,53.95,12.47
O,3903286,318.84,318.84,259.32,233.31,233.32,36.65,36.65,11.14
O,3903296,442.6,442.6,442.6,380.1,380.13,16.43,16.43,16.43
O,3903332,315.36,315.36,230.4,204.85,204.9,53.91,53.91,12.45
O,3903338,315.36,315.36,230.4,204.85,204.88,53.92,53.92,12.46
O,3903342,315.36,315.36,230.4,204.82,204.84,53.95,53.95,12.48
O,3903344,172.68,172.68,141,127,127.04,35.93,35.93,10.99
O,3903344,172.68,172.68,141,126.92,126.92,36.05,36.05,11.09
O,3903346,442.6,442.6,442.6,380.11,368.69,20.05,20.05,20.05
O,3903347,318.84,318.84,259.32,233.47,233.54,36.52,36.52,11.04
O,3903348,159.48,159.48,129.6,116.66,116.76,36.59,36.59,11
O,3903349,442.6,442.6,442.6,380.11,380.1,16.44,16.44,16.44
O,3903352,315.36,315.36,230.4,204.81,204.84,53.95,53.95,12.48
O,3903354,318.84,318.84,259.32,233.48,233.52,36.54,36.54,11.05
O,3903359,442.6,442.6,442.6,380.11,391.17,13.15,13.15,13.15
O,3903452,315.36,315.36,230.4,204.85,204.92,53.89,53.89,12.43
O,3903454,172.68,172.68,141,127,127,35.97,35.97,11.02
O,3903455,463.37,463.37,463.37,397.94,397.93,16.45,16.45,16.45
O,3903456,318.84,318.84,259.32,233.47,233.52,36.54,36.54,11.05
O,3903458,159.48,159.48,129.6,116.68,116.7,36.66,36.66,11.05
O,3903462,442.6,442.6,442.6,380.1,380.14,16.43,16.43,16.43
O,3903466,442.6,442.6,442.6,380.13,380.16,16.42,16.42,16.42
O,3903470,557.52,557.52,557.52,478.74,478.74,16.46,16.46,16.46
O,3903501,236.52,236.52,236.52,203.12,203.13,16.44,16.44,16.44
O,3903501,236.52,236.52,236.52,203.13,203.12,16.44,16.44,16.44
O,3903503,278.76,278.76,278.76,239.4,239.4,16.44,16.44,16.44
O,3903505,78.85,78.85,78.85,67.71,67.71,16.45,16.45,16.45
O,3903610,545.61,545.61,545.61,471.77,471.77,15.65,15.65,15.65
O,3903612,315.36,315.36,230.4,204.86,204.88,53.92,53.92,12.46
O,3903614,172.68,172.68,141,127,127.02,35.95,35.95,11.01
O,3903622,315.36,315.36,230.4,204.86,204.86,53.94,53.94,12.47
O,3903624,172.68,172.68,141,127,127.48,35.46,35.46,10.61
O,3903632,315.36,315.36,230.4,204.86,204.88,53.92,53.92,12.46
O,3903633,318.84,318.84,259.32,233.48,233.49,36.55,36.55,11.06
O,3903634,172.68,172.68,141,127.01,127.04,35.93,35.93,10.99
O,3903636,315.36,315.36,230.4,204.86,204.88,53.92,53.92,12.46
O,3903638,172.68,172.68,141,127,127.04,35.93,35.93,10.99
O,3903642,315.36,315.36,230.4,204.85,204.86,53.94,53.94,12.47
O,3903646,318.84,318.84,259.32,233.47,233.49,36.55,36.55,11.06
O,3903648,159.48,159.48,129.6,116.67,116.68,36.68,36.68,11.07
O,3903656,172.68,172.68,141,127,127.01,35.96,35.96,11.01
O,3903662,315.36,315.36,230.4,204.85,204.9,53.91,53.91,12.45
O,3903671,38.5,38.5,38.5,31.26,31.34,22.85,22.85,22.85
O,3903672,315.36,315.36,230.4,204.85,204.86,53.94,53.94,12.47
O,3903674,172.68,172.68,141,127,127,35.97,35.97,11.02
O,3903678,545.61,545.61,545.61,471.78,471.78,15.65,15.65,15.65
O,3903678,545.61,545.61,545.61,471.61,471.61,15.69,15.69,15.69
O,3903694,38.5,38.5,38.5,31.27,31.27,23.12,23.12,23.12
O,3903699,38.5,38.5,38.5,31.27,31.28,23.08,23.08,23.08
O,3903722,315.36,315.36,230.4,204.85,204.84,53.95,53.95,12.48
O,3903740,315.36,315.36,230.4,204.85,204.85,53.95,53.95,12.47
O,3903741,545.61,545.61,545.61,471.78,471.79,15.65,15.65,15.65
O,3903742,172.68,172.68,141,126.99,127,35.97,35.97,11.02
O,3903744,318.84,318.84,259.32,233.48,233.56,36.51,36.51,11.03
O,3903750,315.36,315.36,230.4,204.85,204.85,53.95,53.95,12.47
O,3903752,172.68,172.68,141,127,127.02,35.95,35.95,11.01
O,3903754,318.84,318.84,259.32,233.47,233.48,36.56,36.56,11.07
O,3903756,159.48,159.48,129.6,116.68,116.67,36.69,36.69,11.08
O,3904214,300.85,300.85,230.4,204.86,204.88,46.84,46.84,12.46
O,3904224,315.36,315.36,230.4,204.86,204.87,53.93,53.93,12.46
O,3904226,301,301,301,244.31,244.32,23.2,23.2,23.2
O,3904228,454.05,454.05,454.05,348.98,349,30.1,30.1,30.1
O,3904242,155.69,155.69,155.69,126.4,126.48,23.09,23.09,23.09
O,3904244,315.36,315.36,230.4,204.86,204.87,53.93,53.93,12.46
O,3904246,301,301,301,244.31,244.34,23.19,23.19,23.19
O,3904252,454.05,454.05,454.05,389.94,389.95,16.44,16.44,16.44
O,3904264,315.36,315.36,230.4,204.88,156.44,101.59,101.59,47.28
O,3904284,315.36,315.36,230.4,204.88,204.92,53.89,53.89,12.43
O,3904286,301,301,301,244.31,244.32,23.2,23.2,23.2
O,3904286,301,301,301,244.28,244.28,23.22,23.22,23.22
O,3904480,237.72,237.72,193.2,173.92,173.95,36.66,36.66,11.07
O,3904481,239.16,239.16,194.4,175.01,175.02,36.65,36.65,11.07
O,3904482,453.8,453.8,453.8,370.06,370.06,22.63,22.63,22.63
O,3904484,237.72,237.72,193.2,173.92,173.94,36.67,36.67,11.07
O,3904485,239.16,239.16,194.4,175.01,174.98,36.68,36.68,11.1
O,3904486,453.8,453.8,453.8,370.06,370.06,22.63,22.63,22.63
O,3904487,453.8,453.8,453.8,389.74,389.75,16.43,16.43,16.43
O,3904494,311.5,311.5,311.5,227.68,227.69,36.81,36.81,36.81
O,3904495,453.8,453.8,453.8,389.74,389.74,16.44,16.44,16.44
O,3904496,237.72,237.72,193.2,173.93,173.95,36.66,36.66,11.07
O,3904497,239.16,239.16,194.4,175.01,175.03,36.64,36.64,11.07
O,3904498,237.72,237.72,193.2,173.94,173.94,36.67,36.67,11.07
O,3904499,239.16,239.16,194.4,175.01,175.07,36.61,36.61,11.04
O,3904506,237.72,237.72,193.2,173.92,174,36.62,36.62,11.03
O,3904508,239.16,239.16,194.4,175.01,175.02,36.65,36.65,11.07
O,3904514,453.8,453.8,453.8,389.74,389.74,16.44,16.44,16.44
O,3904520,687.7,687.7,687.7,590.6,590.61,16.44,16.44,16.44
O,3904538,453.8,453.8,453.8,389.78,389.78,16.42,16.42,16.42
O,3904804,91.46,91.46,91.46,73.07,73.08,25.15,25.15,25.15
O,3904806,91.46,91.46,91.46,73.06,73.1,25.12,25.12,25.12
O,3904808,91.46,91.46,91.46,73.06,73.08,25.15,25.15,25.15
O,3905212,69.6,69.6,57.72,52.07,52.08,33.64,33.64,10.83
O,3905213,62.76,62.76,52.92,47.16,47.19,32.99,32.99,12.14
O,3905214,62.76,62.76,52.92,48.61,48.63,29.06,29.06,8.82
O,3905219,62.76,62.76,52.92,48.08,48.12,30.42,30.42,9.98
O,3905259,62.76,62.76,52.92,48.12,48.14,30.37,30.37,9.93
O,3905289,62.76,62.76,52.92,48.13,48.18,30.26,30.26,9.84
O,3905612,62.76,62.76,52.92,48.62,48.65,29,29,8.78
O,3905615,62.76,62.76,52.92,48.12,48.14,30.37,30.37,9.93
O,3905622,62.76,62.76,52.92,48.62,48.65,29,29,8.78
O,3905625,62.76,62.76,52.92,48.12,48.15,30.34,30.34,9.91
O,3905634,62.76,62.76,52.92,48.62,48.64,29.03,29.03,8.8
O,3905641,62.76,62.76,52.92,48.13,48.14,30.37,30.37,9.93
O,3905659,62.76,62.76,52.92,48.13,48.13,30.4,30.4,9.95
O,3906818,152.88,152.88,109.68,97.31,97.32,57.09,57.09,12.7
O,3906824,152.88,152.88,109.68,97.31,97.32,57.09,57.09,12.7
O,3906826,152.88,152.88,109.68,97.31,97.31,57.11,57.11,12.71
O,3906834,217.53,217.53,217.53,191.13,191.12,13.82,13.82,13.82
O,3906842,109.1,109.1,109.1,97.31,97.34,12.08,12.08,12.08
O,3906862,160.44,160.44,144.6,131.56,131.57,21.94,21.94,9.9
O,3906864,160.44,160.44,144.6,131.25,131.25,22.24,22.24,10.17
O,3906872,160.44,160.44,144.6,111.91,131.59,21.92,21.92,9.89
O,3906882,313.1,313.1,313.1,265.76,265.86,17.77,17.77,17.77
O,3906884,313.1,313.1,313.1,265.76,265.77,17.81,17.81,17.81
O,3906886,313.1,313.1,313.1,265.43,265.44,17.96,17.96,17.96
O,3907212,314.16,314.16,295.68,268.6,268.63,16.95,16.95,10.07
O,3907214,270.05,270.05,270.05,242.71,242.71,11.26,11.26,11.26
O,3907216,183.14,183.14,183.14,163.36,163.4,12.08,12.08,12.08
O,3907222,314.16,314.16,295.68,268.6,268.62,16.95,16.95,10.07
O,3907222,314.16,314.16,295.68,268.59,268.59,16.97,16.97,10.09
O,3907224,270.05,270.05,270.05,242.7,242.72,11.26,11.26,11.26
O,3907226,183.14,183.14,183.14,163.24,163.28,12.16,12.16,12.16
O,3907232,314.16,314.16,295.68,268.6,268.6,16.96,16.96,10.08
O,3907234,270.05,270.05,270.05,242.68,242.69,11.27,11.27,11.27
O,3907236,183.14,183.14,183.14,163.36,163.38,12.09,12.09,12.09
O,3907252,314.16,314.16,295.68,268.6,268.6,16.96,16.96,10.08
O,3907254,270.05,270.05,270.05,242.71,242.71,11.26,11.26,11.26
O,3907282,314.16,314.16,295.68,268.6,268.64,16.94,16.94,10.07
O,3907322,314.16,314.16,295.68,268.6,268.61,16.96,16.96,10.08
O,3907332,314.16,314.16,295.68,268.6,268.64,16.94,16.94,10.07
O,3907412,122.4,122.4,93.72,83.8,83.82,46.03,46.03,11.81
O,3907422,122.4,122.4,93.72,83.81,83.84,45.99,45.99,11.78
O,3907432,122.4,122.4,93.72,83.8,83.8,46.06,46.06,11.84
P,50515,753,753,753,265.2,265.2,183.94,183.94,183.94
P,50520,942,942,942,799.92,799.92,17.76,17.76,17.76
P,50525,933,933,933,792.48,792.48,17.73,17.73,17.73
P,51010,843,843,843,429.74,429.76,96.16,96.16,96.16
P,51035,877,877,877,701.52,701.52,25.01,25.01,25.01
P,51040,353,353,353,80.64,80.64,337.75,337.75,337.75
P,51045,181.44,181.44,181.44,146.88,146.88,23.53,23.53,23.53
P,51055,369,369,369,192,192,92.19,92.19,92.19
P,51060,1735,1735,1735,462.96,462.96,274.76,274.76,274.76
P,51065,1615,1615,1615,430.8,430.8,274.88,274.88,274.88
P,51070,1615,1615,1615,839.52,839.52,92.37,92.37,92.37
P,51072,1615,1615,1615,430.8,430.8,274.88,274.88,274.88
P,51075,1348,1348,1348,1078.08,1078.08,25.04,25.04,25.04
P,51080,1205,1205,1205,626.64,626.64,92.3,92.3,92.3
P,52025,691.5,691.5,691.5,552.96,552.96,25.05,25.05,25.05
P,52030,760,760,760,395.02,395.04,92.39,92.39,92.39
P,52505,691.5,691.5,691.5,218.4,218.4,216.62,216.62,216.62
P,52510,760,760,760,240,240,216.67,216.67,216.67
P,53005,234,234,234,164.16,164.16,42.54,42.54,42.54
P,53010,243,243,243,170.64,170.64,42.41,42.41,42.41
P,55010,942,942,942,538.08,538.08,75.07,75.07,75.07
P,55015,933,933,933,792.48,792.48,17.73,17.73,17.73
P,60500,146.15,146.15,146.15,101.16,101.16,44.47,44.47,44.47
P,60502,605.32,605.32,605.32,389.07,389.12,55.56,55.56,55.56
P,60505,302.66,302.66,302.66,178.91,178.98,69.1,69.1,69.1
P,60511,535.01,535.01,535.01,317.73,317.77,68.36,68.36,68.36
P,60512,917.16,917.16,917.16,778.14,778.18,17.86,17.86,17.86
P,60516,614.5,614.5,614.5,521.35,521.36,17.86,17.86,17.86
P,61000,385.21,385.21,385.21,272.35,272.36,41.43,41.43,41.43
P,61005,165.08,165.08,165.08,112.83,112.9,46.22,46.22,46.22
P,61020,89.31,89.31,89.31,75.77,75.84,17.76,17.76,17.76
P,61500,162.37,162.37,162.37,116.72,116.76,39.06,39.06,39.06
P,61502,788.75,788.75,788.75,669.2,669.21,17.86,17.86,17.86
P,61505,394.38,394.38,394.38,202.32,202.34,94.91,94.91,94.91
P,61510,458.58,458.58,458.58,389.07,389.08,17.86,17.86,17.86
P,61515,89.31,89.31,89.31,75.76,75.76,17.89,17.89,17.89
P,61522,171.95,171.95,171.95,145.9,145.93,17.83,17.83,17.83
P,61540,40.57,40.57,40.57,22.38,22.39,81.2,81.2,81.2
P,62000,394.38,394.38,394.38,248.93,248.96,58.41,58.41,58.41
P,62001,788.75,788.75,788.75,591.39,591.43,33.36,33.36,33.36
P,62005,162.37,162.37,162.37,137.76,137.77,17.86,17.86,17.86
P,62015,183.42,183.42,183.42,155.62,155.63,17.86,17.86,17.86
P,62020,89.31,89.31,89.31,75.77,75.77,17.87,17.87,17.87
P,62040,40.57,40.57,40.57,20.66,22.53,80.07,80.07,80.07
P,63015,183.42,183.42,183.42,120.6,120.61,52.08,52.08,52.08
P,63028,183.42,183.42,183.42,128.38,128.41,42.84,42.84,42.84
P,63030,183.42,183.42,183.42,155.62,155.63,17.86,17.86,17.86
P,63038,194.9,194.9,194.9,136.18,136.18,43.12,43.12,43.12
P,63039,504.43,504.43,504.43,272.35,272.36,85.21,85.21,85.21
P,63040,1008.87,1008.87,1008.87,700.36,700.76,43.97,43.97,43.97
P,63042,178.85,178.85,178.85,151.73,151.74,17.87,17.87,17.87
P,63048,178.85,178.85,178.85,151.73,151.74,17.87,17.87,17.87
P,63049,284.32,284.32,281.48,213.99,214,32.86,32.86,31.53
P,63050,178.85,178.85,178.85,136.17,136.19,31.32,31.32,31.32
P,63051,1137.28,1137.28,1137.28,964.9,964.9,17.87,17.87,17.87
P,63052,215.53,215.53,215.53,182.86,182.87,17.86,17.86,17.86
P,63054,160.5,160.5,160.5,114.12,114.15,40.6,40.6,40.6
P,63056,40.57,40.57,40.57,19.64,20.7,95.99,95.99,95.99
P,63058,40.57,40.57,40.57,19.62,19.65,106.46,106.46,106.46
P,63076,130.68,130.68,130.68,95.32,95.36,37.04,37.04,37.04
P,63078,201.75,201.75,201.75,171.19,171.19,17.85,17.85,17.85
P,63080,201.75,201.75,201.75,155.62,155.65,29.62,29.62,29.62
P,63082,130.68,130.68,130.68,87.55,87.56,49.25,49.25,49.25
P,63090,40.57,40.57,40.57,22.38,31,30.87,30.87,30.87
P,64000,40.57,40.57,40.57,22.38,22.62,79.35,79.35,79.35
P,64005,40.57,40.57,40.57,22.38,22.4,81.12,81.12,81.12
P,64010,40.57,40.57,40.57,22.41,22.44,80.79,80.79,80.79
P,64015,40.57,40.57,40.57,22.38,22.39,81.2,81.2,81.2
P,80510,435,435,435,367.5,367.5,18.37,18.37,18.37
P,80515,212,212,212,178.99,179.08,18.38,18.38,18.38
P,80520,369.6,369.6,369.6,310.5,310.52,19.03,19.03,19.03
P,110500,406.08,406.08,406.08,362.88,362.88,11.9,11.9,11.9
P,110510,417.36,417.36,417.36,372.96,372.96,11.9,11.9,11.9
P,110515,406.08,406.08,406.08,362.88,362.88,11.9,11.9,11.9
P,113010,205.13,205.13,205.13,82.08,82.08,149.91,149.91,149.91
P,113030,273,273,273,243.36,243.36,12.18,12.18,12.18
P,120500,270,270,270,202.68,202.68,33.21,33.21,33.21
P,120505,450,450,450,337.8,337.8,33.21,33.21,33.21
P,120510,270,270,270,202.68,202.68,33.21,33.21,33.21
P,120525,450,450,450,334.2,334.2,34.65,34.65,34.65
P,120550,220.8,220.8,220.8,156.12,156.12,41.43,41.43,41.43
P,120555,276,276,276,195.15,195.15,41.43,41.43,41.43
P,120570,61.5,61.5,61.5,43.38,43.38,41.77,41.77,41.77
P,120575,142.5,142.5,142.5,100.08,100.08,42.39,42.39,42.39
P,120580,157,157,157,100.08,100.08,56.87,56.87,56.87
P,120590,184,184,184,129.48,129.48,42.11,42.11,42.11
P,120590,184,184,184,129.48,129.48,42.11,42.11,42.11
P,130515,528.96,528.96,456,267.9,267.92,97.43,97.43,70.2
P,130525,786.5,786.5,678,266.37,266.39,195.24,195.24,154.51
P,130530,1263.25,1263.25,1089,789.47,789.48,60.01,60.01,37.94
P,131010,452.4,452.4,390,282.55,282.96,59.88,59.88,37.83
P,131015,636.85,636.85,549,391.91,391.96,62.48,62.48,40.07
P,131020,452.4,452.4,390,282.55,282.62,60.07,60.07,37.99
P,131025,636.85,636.85,549,300.38,300.46,111.96,111.96,82.72
P,131030,452.4,452.4,390,282.55,282.64,60.06,60.06,37.98
P,131035,636.85,636.85,549,332.41,332.44,91.57,91.57,65.14
P,131040,452.4,452.4,390,337.6,337.61,34,34,15.52
P,131045,636.85,636.85,549,246.65,246.64,158.21,158.21,122.59
P,131050,452.4,452.4,390,337.6,337.61,34,34,15.52
P,131055,636.85,636.85,549,392.13,392.2,62.38,62.38,39.98
P,131060,452.4,452.4,390,282.55,282.56,60.11,60.11,38.02
P,131065,636.85,636.85,549,200.09,200.1,218.27,218.27,174.36
P,131070,452.4,452.4,390,125.47,125.52,260.42,260.42,210.71
P,131075,636.85,636.85,549,162.77,162.8,291.19,291.19,237.22
P,131077,417.6,417.6,360,247.56,181.41,130.2,130.2,98.45
P,131080,334.08,334.08,288,211.92,211.92,57.64,57.64,35.9
P,131085,469.8,469.8,405,295.03,295.06,59.22,59.22,37.26
P,131090,382.8,382.8,330,149.21,149.38,156.26,156.26,120.91
P,131095,267.96,267.96,231,140.24,140.24,91.07,91.07,64.72
P,131100,382.8,382.8,330,127.52,140.44,172.57,172.57,134.98
P,131105,267.96,267.96,231,117.88,165.17,62.23,62.23,39.86
P,131115,382.8,382.8,330,238.92,238.93,60.21,60.21,38.12
P,131120,267.96,267.96,231,165.17,165.21,62.19,62.19,39.82
P,131125,382.8,382.8,330,127.52,127.54,200.14,200.14,158.74
P,131130,267.96,267.96,231,83.42,81.92,227.1,227.1,181.98
P,131135,382.8,382.8,330,176.59,176.52,116.86,116.86,86.95
P,131140,267.96,267.96,231,165.17,165.18,62.22,62.22,39.85
P,131145,382.8,382.8,330,176.59,176.61,116.75,116.75,86.85
P,131150,267.96,267.96,231,124.65,124.66,114.95,114.95,85.3
P,131500,219.25,219.25,189,128.8,128.88,70.12,70.12,46.65
P,131505,382.8,382.8,330,285.66,285.67,34,34,15.52
P,131510,431.52,431.52,372,218.14,218.16,97.8,97.8,70.52
P,131530,556.8,556.8,480,242.38,242.39,129.71,129.71,98.03
P,131535,574.2,574.2,495,275.27,275.3,108.57,108.57,79.8
P,132005,247.08,247.08,213,171.34,171.36,44.19,44.19,24.3
P,132010,247.08,247.08,213,184.38,184.39,34,34,15.52
P,132015,247.08,247.08,213,155.82,155.84,58.55,58.55,36.68
P,132020,247.08,247.08,213,171.39,171.44,44.12,44.12,24.24
P,132035,431.52,431.52,372,228.53,228.6,88.77,88.77,62.73
P,132040,431.52,431.52,372,290.85,290.86,48.36,48.36,27.9
P,132045,431.52,431.52,372,198.36,198.36,117.54,117.54,87.54
P,132050,431.52,431.52,372,262.8,262.88,64.15,64.15,41.51
P,132065,535.92,535.92,462,217.04,353.2,51.73,51.73,30.8
P,132070,556.8,556.8,480,173.61,244.12,128.08,128.08,96.62
P,132075,535.92,535.92,462,351.68,351.69,52.38,52.38,31.37
P,132080,556.8,556.8,480,231.84,231.88,140.12,140.12,107
P,132085,535.92,535.92,462,264.89,353.2,51.73,51.73,30.8
P,132090,556.8,556.8,480,357.94,357.96,55.55,55.55,34.09
P,132095,535.92,535.92,462,399.93,399.93,34,34,15.52
P,132100,556.8,556.8,480,242.61,242.65,129.47,129.47,97.82
P,134010,203,203,203,63.78,63.81,218.13,218.13,218.13
P,134015,203,203,203,151.51,151.52,33.98,33.98,33.98
P,134020,203,203,203,63.78,63.83,218.03,218.03,218.03
P,134035,243,243,243,81.66,81.69,197.47,197.47,197.47
P,134040,243,243,243,81.67,81.7,197.43,197.43,197.43
P,134045,243,243,243,81.66,81.84,196.92,196.92,196.92
P,134055,345,345,345,115.82,115.84,197.82,197.82,197.82
P,134075,345,345,345,115.82,115.8,197.93,197.93,197.93
P,134105,243,243,243,77.57,77.6,213.14,213.14,213.14
P,134110,243,243,243,77.56,77.6,213.14,213.14,213.14
P,134115,243,243,243,77.57,77.76,212.5,212.5,212.5
P,134150,345,345,345,109.99,110.04,213.52,213.52,213.52
P,134155,345,345,345,109.99,109.99,213.66,213.66,213.66
P,134205,278.5,278.5,278.5,107.17,107.44,159.21,159.21,159.21
P,134210,278.5,278.5,278.5,107.17,107.17,159.87,159.87,159.87
P,134215,278.5,278.5,278.5,180.75,181.12,53.77,53.77,53.77
P,134220,278.5,278.5,278.5,107.17,107.18,159.84,159.84,159.84
P,134225,278.5,278.5,278.5,107.17,107.17,159.87,159.87,159.87
P,134305,477,477,477,353.17,353.2,35.05,35.05,35.05
P,134310,725,725,725,616.9,616.9,17.52,17.52,17.52
P,134505,550,550,474.15,152.61,152.64,260.32,260.32,210.63
P,134515,550,550,474.15,152.61,152.64,260.32,260.32,210.63
P,134520,550,550,474.15,152.61,152.64,260.32,260.32,210.63
P,134525,550,550,474.15,152.61,152.64,260.32,260.32,210.63
P,135005,278.5,278.5,278.5,82.76,67.24,314.19,314.19,314.19
P,135010,278.5,278.5,278.5,82.75,87.16,219.53,219.53,219.53
P,135015,278.5,278.5,278.5,82.75,82.76,236.52,236.52,236.52
P,135020,278.5,278.5,278.5,82.79,80.92,244.17,244.17,244.17
